Timestamp;Temperature;Temperature Probe
01.06.2018 00:05:50;16.2;17.4
01.06.2018 00:12:52;16.2;17.4
01.06.2018 00:19:56;16.1;17.4
01.06.2018 00:26:59;16.1;17.4
01.06.2018 00:34:01;16.1;17.3
01.06.2018 00:41:03;16.1;17.3
01.06.2018 00:48:05;16.0;17.3
01.06.2018 00:55:07;15.9;17.3
01.06.2018 01:02:09;15.9;17.3
01.06.2018 01:09:12;15.8;17.3
01.06.2018 01:16:16;15.7;17.2
01.06.2018 01:23:20;15.6;17.2
01.06.2018 01:30:22;15.6;17.2
01.06.2018 01:37:25;15.5;17.2
01.06.2018 01:44:29;15.4;17.2
01.06.2018 01:51:32;15.4;17.2
01.06.2018 01:58:34;15.3;17.2
01.06.2018 02:05:37;15.3;17.1
01.06.2018 02:12:41;15.3;17.1
01.06.2018 02:19:44;15.3;17.1
01.06.2018 02:26:45;15.3;17.1
01.06.2018 02:33:47;15.3;17.1
01.06.2018 02:40:52;15.3;17.1
01.06.2018 02:47:56;15.2;17.1
01.06.2018 02:54:59;15.2;17.0
01.06.2018 03:02:03;15.3;17.0
01.06.2018 03:09:06;15.3;17.0
01.06.2018 03:16:08;15.3;17.0
01.06.2018 03:23:11;15.3;17.0
01.06.2018 03:30:14;15.3;17.0
01.06.2018 03:37:17;15.3;17.0
01.06.2018 03:44:19;15.3;17.0
01.06.2018 03:51:23;15.3;17.0
01.06.2018 03:58:25;15.3;16.9
01.06.2018 04:05:29;15.3;16.9
01.06.2018 04:12:30;15.2;16.9
01.06.2018 04:19:31;15.1;16.9
01.06.2018 04:26:33;15.1;16.9
01.06.2018 04:33:37;15.1;16.9
01.06.2018 04:40:41;15.1;16.9
01.06.2018 04:47:43;15.2;16.9
01.06.2018 04:54:45;15.3;16.9
01.06.2018 05:01:47;15.4;16.8
01.06.2018 05:08:50;15.5;16.8
01.06.2018 05:15:51;15.5;16.8
01.06.2018 05:22:53;15.6;16.8
01.06.2018 05:29:54;15.7;16.8
01.06.2018 05:36:55;15.8;16.8
01.06.2018 05:43:57;16.0;16.8
01.06.2018 05:50:58;16.2;16.8
01.06.2018 05:58:00;16.4;16.8
01.06.2018 06:05:02;16.6;16.8
01.06.2018 06:12:05;16.7;16.8
01.06.2018 06:19:08;16.8;16.8
01.06.2018 06:26:10;17.0;16.8
01.06.2018 06:33:13;17.1;16.8
01.06.2018 06:40:08;17.2;16.8
01.06.2018 06:47:18;17.1;16.8
01.06.2018 06:54:22;17.3;16.8
01.06.2018 07:01:24;17.7;16.8
