Timestamp;Temperature;Temperature Probe
01.06.2019 00:00:20;14.8;15.0
01.06.2019 00:07:25;14.7;15.0
01.06.2019 00:14:28;14.6;15.0
01.06.2019 00:21:31;14.5;14.9
01.06.2019 00:28:34;14.5;14.9
01.06.2019 00:35:36;14.4;14.9
01.06.2019 00:42:38;14.4;14.9
01.06.2019 00:49:40;14.4;14.9
01.06.2019 00:56:45;14.4;14.9
01.06.2019 01:03:46;14.4;14.9
01.06.2019 01:10:49;14.4;14.8
01.06.2019 01:17:53;14.4;14.8
01.06.2019 01:24:55;14.5;14.8
01.06.2019 01:31:59;14.4;14.8
01.06.2019 01:39:02;14.4;14.8
01.06.2019 01:46:05;14.4;14.8
01.06.2019 01:53:07;14.4;14.8
01.06.2019 02:00:11;14.4;14.8
01.06.2019 02:07:13;14.4;14.8
01.06.2019 02:14:16;14.4;14.8
01.06.2019 02:21:19;14.4;14.8
01.06.2019 02:28:22;14.4;14.8
01.06.2019 02:35:24;14.4;14.8
01.06.2019 02:42:35;14.4;14.8
01.06.2019 02:49:31;14.4;14.8
01.06.2019 02:56:34;14.4;14.7
01.06.2019 03:03:36;14.4;14.7
01.06.2019 03:10:39;14.3;14.7
01.06.2019 03:17:44;14.3;14.7
01.06.2019 03:24:47;14.3;14.7
01.06.2019 03:31:48;14.3;14.7
01.06.2019 03:38:51;14.2;14.7
01.06.2019 03:45:54;14.2;14.7
01.06.2019 03:52:57;14.2;14.7
01.06.2019 03:59:59;14.2;14.7
01.06.2019 04:07:02;14.2;14.7
01.06.2019 04:14:06;14.2;14.7
01.06.2019 04:21:10;14.2;14.7
01.06.2019 04:28:13;14.2;14.7
01.06.2019 04:35:15;14.2;14.7
01.06.2019 04:42:19;14.2;14.7
01.06.2019 04:49:21;14.2;14.7
01.06.2019 04:56:24;14.1;14.7
01.06.2019 05:03:25;14.1;14.7
01.06.2019 05:10:30;14.1;14.7
01.06.2019 05:17:33;14.1;14.7
01.06.2019 05:24:37;14.1;14.7
01.06.2019 05:31:39;14.1;14.7
01.06.2019 05:38:42;14.1;14.7
01.06.2019 05:45:43;14.1;14.6
01.06.2019 05:52:47;14.1;14.7
01.06.2019 05:59:51;14.1;14.6
01.06.2019 06:06:54;14.1;14.6
01.06.2019 06:13:58;14.1;14.6
01.06.2019 06:21:02;14.1;14.6
01.06.2019 06:28:05;14.1;14.6
01.06.2019 06:35:06;14.1;14.6
01.06.2019 06:42:10;14.2;14.6
01.06.2019 06:49:14;14.2;14.6
01.06.2019 06:56:17;14.3;14.6
01.06.2019 07:03:22;14.4;14.6
01.06.2019 07:10:24;14.4;14.6
01.06.2019 07:17:28;14.4;14.6
01.06.2019 07:24:32;14.4;14.6
01.06.2019 07:31:35;14.4;14.6
01.06.2019 07:38:39;14.4;14.6
01.06.2019 07:45:42;14.5;14.6
01.06.2019 07:52:45;14.6;14.6
01.06.2019 07:59:50;14.8;14.6
01.06.2019 08:06:54;14.9;14.6
01.06.2019 08:13:56;15.1;14.6
01.06.2019 08:20:59;15.2;14.6
01.06.2019 08:28:03;15.3;14.6
01.06.2019 08:35:15;15.4;14.6
01.06.2019 08:42:11;15.7;14.6
01.06.2019 08:49:13;15.9;14.6
01.06.2019 08:56:16;16.0;14.6
01.06.2019 09:03:21;16.2;14.7
01.06.2019 09:10:24;16.4;14.7
01.06.2019 09:17:29;16.4;14.7
01.06.2019 09:24:32;16.4;14.7
01.06.2019 09:31:34;16.4;14.7
01.06.2019 09:38:38;16.6;14.7
01.06.2019 09:45:41;16.8;14.7
01.06.2019 09:52:45;16.9;14.7
01.06.2019 09:59:46;17.0;14.8
01.06.2019 10:06:50;17.1;14.8
01.06.2019 10:13:54;17.2;14.8
01.06.2019 10:20:58;17.2;14.8
01.06.2019 10:28:02;17.2;14.8
01.06.2019 10:35:04;17.1;14.8
