Timestamp;Temperature;Temperature Probe
01.01.2019 00:00:46;8.8;7.9
01.01.2019 00:07:48;8.6;7.8
01.01.2019 00:14:51;8.3;7.8
01.01.2019 00:21:55;8.1;7.8
01.01.2019 00:28:58;8.0;7.8
01.01.2019 00:36:01;8.0;7.8
01.01.2019 00:43:03;7.9;7.8
01.01.2019 00:50:07;7.9;7.8
01.01.2019 00:57:11;8.0;7.8
01.01.2019 01:04:14;8.1;7.8
01.01.2019 01:11:16;8.4;7.8
01.01.2019 01:18:18;8.6;7.8
01.01.2019 01:25:20;8.6;7.8
01.01.2019 01:32:22;8.7;7.8
01.01.2019 01:39:25;8.8;7.8
01.01.2019 01:46:27;8.8;7.8
01.01.2019 01:53:30;8.9;7.8
01.01.2019 02:00:33;8.9;7.8
01.01.2019 02:07:37;8.9;7.8
01.01.2019 02:14:40;8.9;7.8
01.01.2019 02:21:41;8.9;7.8
01.01.2019 02:28:44;8.9;7.8
01.01.2019 02:35:46;9.0;7.8
01.01.2019 02:42:48;9.0;7.8
01.01.2019 02:49:49;9.0;7.8
01.01.2019 02:56:53;9.0;7.8
01.01.2019 03:03:57;9.0;7.8
01.01.2019 03:10:59;8.9;7.8
01.01.2019 03:18:03;9.0;7.8
01.01.2019 03:25:07;8.9;7.8
01.01.2019 03:32:11;8.8;7.8
01.01.2019 03:39:14;8.8;7.8
01.01.2019 03:46:16;8.7;7.8
01.01.2019 03:53:17;8.6;7.8
01.01.2019 04:00:19;8.5;7.8
01.01.2019 04:07:21;8.5;7.8
01.01.2019 04:14:22;8.5;7.8
01.01.2019 04:21:25;8.5;7.8
01.01.2019 04:28:26;8.5;7.8
01.01.2019 04:35:30;8.4;7.8
01.01.2019 04:42:32;8.3;7.8
01.01.2019 04:49:34;8.4;7.8
01.01.2019 04:56:35;8.4;7.8
01.01.2019 05:03:37;8.5;7.8
01.01.2019 05:10:41;8.6;7.8
01.01.2019 05:17:45;8.7;7.8
01.01.2019 05:24:48;8.9;7.8
01.01.2019 05:31:51;8.9;7.9
01.01.2019 05:38:54;9.0;7.8
01.01.2019 05:45:58;8.9;7.8
01.01.2019 05:53:01;9.0;7.9
01.01.2019 06:00:03;9.0;7.9
01.01.2019 06:07:06;9.1;7.9
01.01.2019 06:14:08;9.1;7.9
01.01.2019 06:21:10;9.1;7.9
01.01.2019 06:28:11;9.2;7.9
01.01.2019 06:35:14;9.2;7.9
01.01.2019 06:42:19;9.2;7.9
01.01.2019 06:49:23;9.2;7.9
01.01.2019 06:56:25;9.2;7.9
01.01.2019 07:03:26;9.0;7.9
01.01.2019 07:10:29;9.0;7.9
01.01.2019 07:17:33;9.1;7.9
01.01.2019 07:24:37;9.2;7.9
01.01.2019 07:31:38;9.2;7.9
01.01.2019 07:38:40;9.2;7.9
01.01.2019 07:45:43;9.1;7.9
01.01.2019 07:52:45;9.1;7.9
