Timestamp;Temperature;Temperature Probe
01.07.2019 00:03:49;16.2;17.1
01.07.2019 00:10:50;16.2;17.1
01.07.2019 00:17:53;16.2;17.1
01.07.2019 00:24:54;16.1;17.1
01.07.2019 00:31:57;16.0;17.0
01.07.2019 00:38:59;15.9;17.0
01.07.2019 00:46:00;15.7;16.9
01.07.2019 00:53:10;15.6;16.9
01.07.2019 01:00:06;15.6;16.8
01.07.2019 01:07:07;15.5;16.8
01.07.2019 01:14:09;15.4;16.8
01.07.2019 01:21:11;15.4;16.7
01.07.2019 01:28:12;15.3;16.7
01.07.2019 01:35:16;15.3;16.6
01.07.2019 01:42:18;15.3;16.6
01.07.2019 01:49:20;15.2;16.6
01.07.2019 01:56:22;15.2;16.5
01.07.2019 02:03:24;15.1;16.5
01.07.2019 02:10:26;15.1;16.5
01.07.2019 02:17:27;15.1;16.4
01.07.2019 02:24:30;15.0;16.4
01.07.2019 02:31:33;15.0;16.3
01.07.2019 02:38:36;15.0;16.3
01.07.2019 02:45:37;14.9;16.3
01.07.2019 02:52:39;14.9;16.3
01.07.2019 02:59:42;14.8;16.2
01.07.2019 03:06:43;14.7;16.2
01.07.2019 03:13:46;14.7;16.1
01.07.2019 03:20:49;14.6;16.1
01.07.2019 03:27:51;14.6;16.0
01.07.2019 03:34:54;14.6;16.0
01.07.2019 03:41:57;14.6;15.9
01.07.2019 03:49:00;14.5;15.9
01.07.2019 03:56:01;14.5;15.9
01.07.2019 04:03:04;14.5;15.9
01.07.2019 04:10:09;14.5;15.9
01.07.2019 04:17:10;14.5;15.8
01.07.2019 04:24:12;14.4;15.8
01.07.2019 04:31:16;14.4;15.8
01.07.2019 04:38:19;14.4;15.8
01.07.2019 04:45:20;14.4;15.8
01.07.2019 04:52:22;14.4;15.7
01.07.2019 04:59:25;14.3;15.7
01.07.2019 05:06:28;14.3;15.7
01.07.2019 05:13:30;14.3;15.7
01.07.2019 05:20:34;14.3;15.7
01.07.2019 05:27:36;14.3;15.7
01.07.2019 05:34:37;14.2;15.7
01.07.2019 05:41:38;14.2;15.7
01.07.2019 05:48:42;14.2;15.7
01.07.2019 05:55:46;14.2;15.7
01.07.2019 06:02:48;14.2;15.7
01.07.2019 06:09:50;14.2;15.7
01.07.2019 06:16:53;14.2;15.7
01.07.2019 06:23:54;14.2;15.7
01.07.2019 06:30:56;14.2;15.7
01.07.2019 06:37:59;14.2;15.7
01.07.2019 06:45:03;14.2;15.6
01.07.2019 06:52:05;14.3;15.6
01.07.2019 06:59:08;14.3;15.6
01.07.2019 07:06:11;14.3;15.6
01.07.2019 07:13:14;14.2;15.6
01.07.2019 07:20:18;14.2;15.6
01.07.2019 07:27:22;14.2;15.6
01.07.2019 07:34:24;14.2;15.6
01.07.2019 07:41:26;14.3;15.6
01.07.2019 07:48:28;14.4;15.6
01.07.2019 07:55:32;14.4;15.6
01.07.2019 08:02:35;14.5;15.6
01.07.2019 08:09:37;14.5;15.6
01.07.2019 08:16:40;14.5;15.6
01.07.2019 08:23:44;14.4;15.6
01.07.2019 08:30:47;14.4;15.6
01.07.2019 08:37:50;14.4;15.5
01.07.2019 08:44:53;14.4;15.5
01.07.2019 08:51:55;14.3;15.5
01.07.2019 08:58:57;14.4;15.5
01.07.2019 09:05:58;14.4;15.5
01.07.2019 09:13:02;14.5;15.5
01.07.2019 09:20:03;14.6;15.5
01.07.2019 09:27:05;14.5;15.4
01.07.2019 09:34:07;14.6;15.4
01.07.2019 09:41:09;14.7;15.4
01.07.2019 09:48:13;14.8;15.4
01.07.2019 09:55:16;14.8;15.4
01.07.2019 10:02:19;14.8;15.3
01.07.2019 10:09:21;14.9;15.3
01.07.2019 10:16:24;14.9;15.3
01.07.2019 10:23:26;14.9;15.3
01.07.2019 10:30:29;14.9;15.3
01.07.2019 10:37:31;15.0;15.3
01.07.2019 10:44:34;14.8;15.3
01.07.2019 10:51:36;14.6;15.3
01.07.2019 10:58:34;14.4;15.3
01.07.2019 11:05:42;14.5;15.3
01.07.2019 11:12:44;14.7;15.3
01.07.2019 11:19:47;14.7;15.3
01.07.2019 11:26:51;14.7;15.3
01.07.2019 11:33:53;14.6;15.3
01.07.2019 11:40:56;14.7;15.3
01.07.2019 11:48:00;14.9;15.3
01.07.2019 11:55:00;15.0;15.3
01.07.2019 12:02:04;15.1;15.3
01.07.2019 12:09:06;15.3;15.3
01.07.2019 12:16:07;15.5;15.3
01.07.2019 12:23:09;15.5;15.3
01.07.2019 12:30:12;15.7;15.3
01.07.2019 12:37:15;16.1;15.3
01.07.2019 12:44:19;16.2;15.3
01.07.2019 12:51:24;16.4;15.3
01.07.2019 12:58:26;16.3;15.4
01.07.2019 13:05:30;16.3;15.4
01.07.2019 13:12:31;16.4;15.4
01.07.2019 13:19:34;16.5;15.4
01.07.2019 13:26:35;16.4;15.4
01.07.2019 13:33:39;16.3;15.4
01.07.2019 13:40:43;16.6;15.4
01.07.2019 13:47:44;16.5;15.4
01.07.2019 13:54:46;16.5;15.4
01.07.2019 14:01:49;16.5;15.5
01.07.2019 14:08:53;16.4;15.5
01.07.2019 14:15:57;16.6;15.5
01.07.2019 14:22:58;16.6;15.5
01.07.2019 14:30:00;16.6;15.5
01.07.2019 14:37:03;16.9;15.5
01.07.2019 14:44:04;17.1;15.5
01.07.2019 14:51:06;17.2;15.5
01.07.2019 14:58:08;17.4;15.6
01.07.2019 15:05:11;17.1;15.6
01.07.2019 15:12:14;16.9;15.6
01.07.2019 15:19:16;16.9;15.6
01.07.2019 15:26:21;17.0;15.6
01.07.2019 15:33:24;17.0;15.7
01.07.2019 15:40:26;17.0;15.7
01.07.2019 15:47:29;17.1;15.7
01.07.2019 15:54:31;17.3;15.7
01.07.2019 16:01:35;17.3;15.8
01.07.2019 16:08:37;17.1;15.8
01.07.2019 16:15:46;16.9;15.8
01.07.2019 16:22:42;16.9;15.8
01.07.2019 16:29:44;17.0;15.8
01.07.2019 16:36:45;16.9;15.8
01.07.2019 16:43:47;16.7;15.8
01.07.2019 16:50:50;16.5;15.9
01.07.2019 16:57:50;16.5;15.9
01.07.2019 17:04:54;16.5;15.9
01.07.2019 17:11:57;16.5;15.9
01.07.2019 17:19:00;16.6;15.9
01.07.2019 17:26:05;16.5;15.9
01.07.2019 17:33:08;16.4;15.9
01.07.2019 17:40:11;16.3;15.9
01.07.2019 17:47:12;16.2;15.9
01.07.2019 17:54:15;16.0;15.8
01.07.2019 18:01:18;16.0;15.8
01.07.2019 18:08:20;16.0;15.8
01.07.2019 18:15:22;15.9;15.8
01.07.2019 18:22:24;15.9;15.8
01.07.2019 18:29:26;15.9;15.8
01.07.2019 18:36:30;16.0;15.8
01.07.2019 18:43:32;16.1;15.8
01.07.2019 18:50:34;16.1;15.8
01.07.2019 18:57:38;16.3;15.8
01.07.2019 19:04:39;16.1;15.8
01.07.2019 19:11:41;15.8;15.7
01.07.2019 19:18:43;15.7;15.7
01.07.2019 19:25:46;15.6;15.7
01.07.2019 19:32:48;15.5;15.7
01.07.2019 19:39:50;15.5;15.7
01.07.2019 19:46:53;15.4;15.6
01.07.2019 19:53:55;15.3;15.6
01.07.2019 20:00:57;15.2;15.6
01.07.2019 20:08:00;15.1;15.6
01.07.2019 20:15:02;15.0;15.5
01.07.2019 20:22:05;15.0;15.5
01.07.2019 20:29:09;14.9;15.5
01.07.2019 20:36:11;14.9;15.5
01.07.2019 20:43:14;14.8;15.5
01.07.2019 20:50:16;14.7;15.4
01.07.2019 20:57:18;14.6;15.4
01.07.2019 21:04:19;14.5;15.4
01.07.2019 21:11:21;14.3;15.4
01.07.2019 21:18:23;14.2;15.4
01.07.2019 21:25:26;14.1;15.3
01.07.2019 21:32:28;14.0;15.3
01.07.2019 21:39:31;13.9;15.3
01.07.2019 21:46:33;13.9;15.3
