Timestamp;Temperature;Temperature Probe
01.05.2019 00:06:38;12.1;12.7
01.05.2019 00:13:41;12.1;12.7
01.05.2019 00:20:45;12.1;12.6
01.05.2019 00:27:46;12.1;12.6
01.05.2019 00:34:48;12.0;12.6
01.05.2019 00:41:51;12.0;12.6
01.05.2019 00:48:54;11.9;12.5
01.05.2019 00:55:54;11.9;12.5
01.05.2019 01:03:00;11.8;12.5
01.05.2019 01:10:03;11.7;12.4
01.05.2019 01:17:05;11.6;12.4
01.05.2019 01:24:06;11.6;12.4
01.05.2019 01:31:10;11.5;12.4
01.05.2019 01:38:14;11.5;12.3
01.05.2019 01:45:17;11.3;12.3
01.05.2019 01:52:20;11.3;12.3
01.05.2019 01:59:25;11.2;12.3
01.05.2019 02:06:28;11.2;12.2
01.05.2019 02:13:32;11.2;12.2
01.05.2019 02:20:34;11.1;12.2
01.05.2019 02:27:36;11.1;12.2
01.05.2019 02:34:39;11.0;12.1
01.05.2019 02:41:41;11.0;12.1
01.05.2019 02:48:44;10.9;12.1
01.05.2019 02:55:47;10.9;12.1
01.05.2019 03:02:50;10.8;12.1
01.05.2019 03:09:52;10.8;12.0
01.05.2019 03:16:54;10.7;12.0
01.05.2019 03:23:56;10.7;12.0
01.05.2019 03:30:58;10.7;12.0
01.05.2019 03:38:00;10.6;11.9
01.05.2019 03:45:03;10.6;11.9
01.05.2019 03:52:05;10.5;11.9
01.05.2019 03:59:06;10.4;11.8
01.05.2019 04:06:10;10.4;11.8
01.05.2019 04:13:11;10.4;11.8
01.05.2019 04:20:15;10.4;11.7
01.05.2019 04:27:17;10.3;11.7
01.05.2019 04:34:20;10.3;11.7
01.05.2019 04:41:22;10.3;11.6
01.05.2019 04:48:24;10.3;11.6
01.05.2019 04:55:27;10.3;11.6
01.05.2019 05:02:31;10.2;11.6
01.05.2019 05:09:33;10.2;11.5
01.05.2019 05:16:36;10.2;11.5
01.05.2019 05:23:39;10.2;11.5
01.05.2019 05:30:43;10.1;11.4
01.05.2019 05:37:46;10.0;11.4
01.05.2019 05:44:48;10.0;11.4
01.05.2019 05:51:52;10.0;11.4
01.05.2019 05:58:54;9.9;11.3
01.05.2019 06:05:58;9.9;11.3
01.05.2019 06:12:59;9.9;11.3
01.05.2019 06:20:02;9.9;11.3
01.05.2019 06:27:06;10.0;11.3
01.05.2019 06:34:09;10.0;11.3
01.05.2019 06:41:12;10.0;11.3
01.05.2019 06:48:15;10.0;11.3
01.05.2019 06:55:19;10.1;11.3
01.05.2019 07:02:22;10.1;11.2
01.05.2019 07:09:24;10.2;11.2
01.05.2019 07:16:26;10.3;11.2
01.05.2019 07:23:29;10.4;11.3
01.05.2019 07:30:31;10.4;11.3
01.05.2019 07:37:32;10.5;11.3
01.05.2019 07:44:34;10.6;11.3
01.05.2019 07:51:38;10.6;11.3
01.05.2019 07:58:39;10.7;11.3
01.05.2019 08:05:41;10.8;11.3
01.05.2019 08:12:43;10.9;11.3
01.05.2019 08:19:45;11.0;11.3
01.05.2019 08:26:52;11.2;11.4
01.05.2019 08:33:48;11.3;11.4
01.05.2019 08:40:51;11.4;11.4
01.05.2019 08:47:53;11.5;11.4
01.05.2019 08:54:54;11.6;11.5
01.05.2019 09:01:55;11.7;11.5
01.05.2019 09:09:00;11.7;11.5
01.05.2019 09:16:04;11.7;11.6
01.05.2019 09:23:07;11.8;11.6
01.05.2019 09:30:10;11.8;11.6
01.05.2019 09:37:12;11.8;11.6
01.05.2019 09:44:14;11.7;11.7
01.05.2019 09:51:16;11.8;11.7
01.05.2019 09:58:19;11.8;11.7
01.05.2019 10:05:22;11.9;11.7
01.05.2019 10:12:24;11.9;11.8
01.05.2019 10:19:28;12.0;11.8
01.05.2019 10:26:29;12.2;11.9
01.05.2019 10:33:32;12.2;11.9
01.05.2019 10:40:35;12.3;11.9
01.05.2019 10:47:39;12.6;12.0
01.05.2019 10:54:40;12.9;12.1
01.05.2019 11:01:43;12.9;12.1
01.05.2019 11:08:44;12.9;12.1
01.05.2019 11:15:46;13.1;12.2
01.05.2019 11:22:48;13.3;12.2
01.05.2019 11:29:49;13.5;12.3
01.05.2019 11:36:52;13.6;12.3
01.05.2019 11:43:55;13.5;12.4
01.05.2019 11:50:56;13.6;12.4
01.05.2019 11:57:57;13.7;12.5
01.05.2019 12:05:01;13.9;12.6
01.05.2019 12:12:03;13.9;12.6
01.05.2019 12:19:06;13.8;12.6
01.05.2019 12:26:09;13.9;12.6
01.05.2019 12:33:11;14.1;12.7
01.05.2019 12:40:15;14.3;12.8
01.05.2019 12:47:16;14.3;12.8
01.05.2019 12:54:18;14.1;12.8
01.05.2019 13:01:19;13.9;12.8
01.05.2019 13:08:22;13.9;12.8
01.05.2019 13:15:24;13.7;12.8
01.05.2019 13:22:28;13.6;12.8
01.05.2019 13:29:30;13.4;12.8
01.05.2019 13:36:32;13.4;12.8
01.05.2019 13:43:34;13.4;12.8
01.05.2019 13:50:36;13.3;12.7
01.05.2019 13:57:39;13.3;12.7
01.05.2019 14:04:40;13.2;12.7
01.05.2019 14:11:44;13.2;12.7
01.05.2019 14:18:46;13.2;12.7
01.05.2019 14:25:47;13.3;12.7
01.05.2019 14:32:49;13.4;12.7
01.05.2019 14:39:51;13.4;12.7
01.05.2019 14:46:54;13.3;12.8
01.05.2019 14:53:58;13.3;12.8
01.05.2019 15:01:01;13.3;12.8
01.05.2019 15:08:04;13.3;12.8
01.05.2019 15:15:07;13.2;12.8
01.05.2019 15:22:10;13.2;12.8
01.05.2019 15:29:12;13.1;12.8
01.05.2019 15:36:14;13.2;12.8
01.05.2019 15:43:18;13.1;12.8
01.05.2019 15:50:21;13.2;12.8
01.05.2019 15:57:23;13.3;12.8
01.05.2019 16:04:25;13.4;12.8
01.05.2019 16:11:29;13.5;12.8
01.05.2019 16:18:32;13.5;12.8
01.05.2019 16:25:34;13.5;12.8
01.05.2019 16:32:36;13.5;12.9
01.05.2019 16:39:40;13.4;12.8
01.05.2019 16:46:42;13.3;12.8
01.05.2019 16:53:44;13.1;12.8
01.05.2019 17:00:45;13.2;12.8
01.05.2019 17:07:50;13.2;12.8
01.05.2019 17:14:51;13.0;12.8
01.05.2019 17:21:54;12.8;12.8
01.05.2019 17:28:56;12.7;12.7
01.05.2019 17:36:00;12.5;12.7
01.05.2019 17:43:02;12.4;12.7
01.05.2019 17:50:04;12.4;12.7
01.05.2019 17:57:06;12.3;12.6
01.05.2019 18:04:08;12.1;12.6
01.05.2019 18:11:10;12.1;12.6
01.05.2019 18:18:12;12.1;12.6
01.05.2019 18:25:14;12.1;12.6
01.05.2019 18:32:16;12.1;12.6
01.05.2019 18:39:19;12.1;12.6
01.05.2019 18:46:22;12.2;12.6
01.05.2019 18:53:23;12.3;12.6
01.05.2019 19:00:25;12.4;12.6
01.05.2019 19:07:29;12.4;12.6
01.05.2019 19:14:32;12.3;12.5
01.05.2019 19:21:36;12.1;12.5
01.05.2019 19:28:37;12.0;12.5
01.05.2019 19:35:41;11.9;12.4
01.05.2019 19:42:43;11.9;12.4
01.05.2019 19:49:45;11.8;12.4
01.05.2019 19:56:47;11.8;12.3
01.05.2019 20:03:50;11.6;12.3
01.05.2019 20:10:53;11.5;12.3
01.05.2019 20:17:56;11.3;12.2
01.05.2019 20:25:00;11.1;12.2
01.05.2019 20:32:04;10.9;12.1
01.05.2019 20:39:06;10.7;12.1
01.05.2019 20:46:09;10.6;12.0
01.05.2019 20:53:11;10.5;12.0
01.05.2019 21:00:14;10.5;12.0
01.05.2019 21:07:16;10.4;11.9
01.05.2019 21:14:20;10.4;11.9
01.05.2019 21:21:23;10.3;11.9
01.05.2019 21:28:27;10.3;11.8
01.05.2019 21:35:28;10.3;11.8
01.05.2019 21:42:30;10.2;11.8
01.05.2019 21:49:32;10.2;11.7
01.05.2019 21:56:34;10.1;11.7
01.05.2019 22:03:38;10.1;11.7
01.05.2019 22:10:39;10.1;11.6
01.05.2019 22:17:42;10.0;11.6
01.05.2019 22:24:44;10.0;11.6
01.05.2019 22:31:47;9.9;11.5
01.05.2019 22:38:51;9.9;11.5
01.05.2019 22:45:52;9.8;11.4
01.05.2019 22:52:56;9.8;11.4
01.05.2019 22:59:58;9.8;11.4
01.05.2019 23:07:01;9.8;11.4
01.05.2019 23:14:02;9.7;11.3
01.05.2019 23:21:05;9.8;11.3
01.05.2019 23:28:06;9.8;11.3
01.05.2019 23:35:09;9.8;11.2
01.05.2019 23:42:13;9.7;11.2
01.05.2019 23:49:15;9.7;11.2
01.05.2019 23:56:18;9.7;11.1
02.05.2019 00:03:22;9.7;11.1
02.05.2019 00:10:25;9.7;11.1
02.05.2019 00:17:28;9.6;11.1
02.05.2019 00:24:32;9.6;11.0
02.05.2019 00:31:35;9.6;11.0
02.05.2019 00:38:36;9.5;11.0
02.05.2019 00:45:40;9.5;10.9
02.05.2019 00:52:43;9.4;10.9
02.05.2019 00:59:45;9.4;10.9
02.05.2019 01:06:48;9.3;10.8
02.05.2019 01:13:50;9.3;10.8
02.05.2019 01:20:53;9.1;10.7
02.05.2019 01:27:55;9.0;10.7
02.05.2019 01:34:57;8.9;10.7
02.05.2019 01:42:00;8.8;10.6
02.05.2019 01:49:03;8.7;10.6
02.05.2019 01:56:05;8.6;10.5
02.05.2019 02:03:07;8.5;10.5
02.05.2019 02:10:10;8.5;10.5
02.05.2019 02:17:12;8.4;10.4
02.05.2019 02:24:15;8.3;10.4
02.05.2019 02:31:17;8.3;10.4
02.05.2019 02:38:20;8.2;10.3
02.05.2019 02:45:22;8.1;10.3
