Timestamp;Temperature;Temperature Probe
01.07.2018 00:02:35;18.1;19.9
01.07.2018 00:09:37;18.0;19.9
01.07.2018 00:16:40;18.0;19.9
01.07.2018 00:23:42;17.9;19.8
01.07.2018 00:30:45;17.9;19.8
01.07.2018 00:37:47;17.8;19.8
01.07.2018 00:44:50;17.7;19.7
01.07.2018 00:51:54;17.7;19.7
01.07.2018 00:58:56;17.6;19.7
01.07.2018 01:05:58;17.5;19.6
01.07.2018 01:13:02;17.5;19.6
01.07.2018 01:20:04;17.4;19.6
01.07.2018 01:27:06;17.4;19.5
01.07.2018 01:34:08;17.3;19.5
01.07.2018 01:41:10;17.2;19.5
01.07.2018 01:48:11;17.1;19.5
01.07.2018 01:55:14;17.0;19.4
01.07.2018 02:02:16;17.0;19.4
01.07.2018 02:09:17;16.9;19.4
01.07.2018 02:16:20;16.8;19.4
01.07.2018 02:23:21;16.8;19.3
01.07.2018 02:30:24;16.7;19.3
01.07.2018 02:37:26;16.7;19.3
01.07.2018 02:44:30;16.7;19.2
01.07.2018 02:51:28;16.6;19.2
01.07.2018 02:58:32;16.5;19.2
01.07.2018 03:05:37;16.5;19.2
01.07.2018 03:12:41;16.5;19.1
01.07.2018 03:19:44;16.4;19.1
01.07.2018 03:26:46;16.3;19.1
01.07.2018 03:33:50;16.3;19.0
01.07.2018 03:40:53;16.3;19.0
01.07.2018 03:47:55;16.3;19.0
01.07.2018 03:54:58;16.3;19.0
01.07.2018 04:02:01;16.2;18.9
01.07.2018 04:09:04;16.2;18.8
01.07.2018 04:16:07;16.2;18.8
01.07.2018 04:23:09;16.2;18.8
01.07.2018 04:30:12;16.2;18.7
01.07.2018 04:37:12;16.2;18.7
01.07.2018 04:44:16;16.2;18.7
01.07.2018 04:51:18;16.2;18.7
01.07.2018 04:58:20;16.2;18.6
01.07.2018 05:05:22;16.2;18.6
01.07.2018 05:12:24;16.2;18.6
01.07.2018 05:19:27;16.3;18.6
01.07.2018 05:26:30;16.5;18.5
01.07.2018 05:33:34;16.7;18.5
01.07.2018 05:40:37;16.9;18.5
01.07.2018 05:47:40;16.8;18.5
01.07.2018 05:54:42;16.7;18.5
01.07.2018 06:01:45;16.8;18.5
01.07.2018 06:08:47;16.8;18.4
01.07.2018 06:15:50;16.9;18.4
01.07.2018 06:22:53;17.0;18.4
01.07.2018 06:29:55;17.0;18.4
01.07.2018 06:36:57;17.1;18.4
01.07.2018 06:43:58;17.2;18.4
01.07.2018 06:51:02;17.3;18.4
01.07.2018 06:58:03;17.6;18.4
01.07.2018 07:05:04;17.7;18.4
01.07.2018 07:12:08;17.9;18.4
01.07.2018 07:19:10;18.1;18.5
01.07.2018 07:26:14;18.3;18.5
01.07.2018 07:33:16;18.5;18.5
01.07.2018 07:40:18;18.7;18.6
01.07.2018 07:47:20;18.8;18.6
01.07.2018 07:54:24;19.1;18.7
01.07.2018 08:01:24;19.4;18.8
01.07.2018 08:08:27;19.7;18.8
01.07.2018 08:15:29;20.0;18.9
01.07.2018 08:22:31;21.9;19.0
01.07.2018 08:29:33;24.1;19.0
01.07.2018 08:36:37;24.9;19.2
01.07.2018 08:43:39;25.5;19.3
01.07.2018 08:50:41;26.0;19.4
01.07.2018 08:57:43;26.3;19.6
01.07.2018 09:04:46;26.8;19.8
01.07.2018 09:11:48;26.7;20.0
01.07.2018 09:18:51;26.7;20.2
01.07.2018 09:25:54;26.7;20.4
01.07.2018 09:32:57;26.4;20.6
01.07.2018 09:40:01;25.1;20.8
01.07.2018 09:47:03;24.5;21.0
01.07.2018 09:54:07;24.1;21.1
01.07.2018 10:01:10;23.8;21.3
01.07.2018 10:08:12;23.8;21.4
01.07.2018 10:15:14;23.8;21.5
01.07.2018 10:22:16;23.9;21.6
01.07.2018 10:29:20;24.1;21.6
01.07.2018 10:36:22;24.2;21.7
01.07.2018 10:43:24;24.3;21.7
01.07.2018 10:50:25;24.4;21.8
01.07.2018 10:57:27;24.5;21.8
01.07.2018 11:04:30;24.5;21.9
01.07.2018 11:11:32;24.8;21.9
01.07.2018 11:18:33;25.1;21.9
01.07.2018 11:25:37;25.4;21.9
01.07.2018 11:32:39;26.0;22.0
01.07.2018 11:39:40;26.3;22.0
01.07.2018 11:46:43;26.3;22.1
01.07.2018 11:53:45;26.4;22.1
01.07.2018 12:00:48;26.5;22.2
01.07.2018 12:07:50;26.8;22.2
01.07.2018 12:14:51;26.9;22.3
01.07.2018 12:21:59;26.9;22.4
01.07.2018 12:28:55;27.1;22.4
01.07.2018 12:35:58;27.2;22.5
01.07.2018 12:43:02;27.7;22.5
01.07.2018 12:50:05;28.1;22.6
01.07.2018 12:57:06;28.7;22.7
01.07.2018 13:04:08;28.8;22.7
01.07.2018 13:11:10;28.4;22.8
01.07.2018 13:18:11;28.1;22.8
01.07.2018 13:25:14;28.0;22.9
01.07.2018 13:32:18;28.3;22.9
01.07.2018 13:39:19;28.4;23.0
01.07.2018 13:46:22;28.5;23.0
01.07.2018 13:53:25;28.7;23.1
01.07.2018 14:00:26;28.5;23.1
01.07.2018 14:07:29;28.3;23.2
01.07.2018 14:14:31;28.0;23.2
01.07.2018 14:21:34;27.7;23.2
01.07.2018 14:28:38;27.5;23.3
01.07.2018 14:35:40;27.2;23.3
01.07.2018 14:42:42;27.2;23.3
01.07.2018 14:49:44;27.3;23.4
01.07.2018 14:56:47;27.4;23.4
01.07.2018 15:03:50;27.3;23.4
01.07.2018 15:10:51;27.3;23.4
01.07.2018 15:17:54;27.4;23.4
01.07.2018 15:24:55;27.3;23.5
01.07.2018 15:31:56;27.2;23.5
01.07.2018 15:38:59;27.0;23.5
01.07.2018 15:46:00;27.1;23.5
01.07.2018 15:53:02;27.1;23.5
01.07.2018 16:00:05;27.0;23.5
01.07.2018 16:07:07;26.8;23.6
01.07.2018 16:14:10;26.5;23.4
01.07.2018 16:21:13;26.4;23.3
01.07.2018 16:28:15;26.2;23.2
01.07.2018 16:35:17;26.1;23.1
01.07.2018 16:42:18;26.0;23.0
