Timestamp;Temperature;Temperature Probe
01.06.2019 00:05:37;14.7;16.6
01.06.2019 00:12:39;14.6;16.6
01.06.2019 00:19:43;14.5;16.5
01.06.2019 00:26:46;14.4;16.4
01.06.2019 00:33:49;14.4;16.4
01.06.2019 00:40:51;14.4;16.3
01.06.2019 00:47:52;14.4;16.3
01.06.2019 00:54:54;14.4;16.2
01.06.2019 01:01:55;14.4;16.2
01.06.2019 01:08:58;14.3;16.1
01.06.2019 01:16:01;14.4;16.1
01.06.2019 01:23:04;14.4;16.1
01.06.2019 01:30:07;14.4;16.1
01.06.2019 01:37:08;14.4;16.0
01.06.2019 01:44:12;14.4;16.0
01.06.2019 01:51:13;14.3;16.0
01.06.2019 01:58:16;14.3;15.9
01.06.2019 02:05:20;14.3;15.9
01.06.2019 02:12:22;14.3;15.9
01.06.2019 02:19:25;14.3;15.8
01.06.2019 02:26:26;14.3;15.8
01.06.2019 02:33:29;14.3;15.8
01.06.2019 02:40:32;14.3;15.7
01.06.2019 02:47:34;14.3;15.7
01.06.2019 02:54:36;14.3;15.7
01.06.2019 03:01:39;14.3;15.7
01.06.2019 03:08:42;14.3;15.7
01.06.2019 03:15:44;14.3;15.6
01.06.2019 03:22:45;14.2;15.6
01.06.2019 03:29:48;14.2;15.6
01.06.2019 03:36:50;14.1;15.6
01.06.2019 03:43:54;14.1;15.6
01.06.2019 03:50:58;14.1;15.5
01.06.2019 03:58:01;14.1;15.5
01.06.2019 04:05:03;14.1;15.5
01.06.2019 04:12:07;14.1;15.5
01.06.2019 04:19:10;14.1;15.5
01.06.2019 04:26:12;14.1;15.4
01.06.2019 04:33:15;14.1;15.4
01.06.2019 04:40:17;14.0;15.4
01.06.2019 04:47:21;14.0;15.4
01.06.2019 04:54:23;14.0;15.4
01.06.2019 05:01:24;14.0;15.3
01.06.2019 05:08:27;14.0;15.3
01.06.2019 05:15:27;14.0;15.3
01.06.2019 05:22:33;14.0;15.3
01.06.2019 05:29:35;14.0;15.3
01.06.2019 05:36:39;14.0;15.2
01.06.2019 05:43:43;14.0;15.2
01.06.2019 05:50:44;14.0;15.2
01.06.2019 05:57:45;14.0;15.2
01.06.2019 06:04:48;14.1;15.2
01.06.2019 06:11:50;14.1;15.1
01.06.2019 06:18:51;14.1;15.1
01.06.2019 06:25:53;14.1;15.1
01.06.2019 06:32:56;14.2;15.1
01.06.2019 06:39:57;14.3;15.1
01.06.2019 06:46:59;14.4;15.0
01.06.2019 06:54:02;14.6;15.0
01.06.2019 07:01:05;14.7;15.0
01.06.2019 07:08:09;14.7;15.0
01.06.2019 07:15:10;14.6;15.0
01.06.2019 07:22:12;14.6;15.0
01.06.2019 07:29:15;14.7;15.0
01.06.2019 07:36:18;14.7;15.0
01.06.2019 07:43:20;14.9;14.9
01.06.2019 07:50:24;15.2;14.9
01.06.2019 07:57:26;15.6;14.9
01.06.2019 08:04:29;16.1;14.9
01.06.2019 08:11:32;16.4;15.0
01.06.2019 08:18:35;16.4;15.0
01.06.2019 08:25:37;16.6;15.0
01.06.2019 08:32:39;16.8;15.0
01.06.2019 08:39:43;17.3;15.0
01.06.2019 08:46:45;17.5;15.0
01.06.2019 08:53:48;17.8;15.1
01.06.2019 09:00:52;18.1;15.1
01.06.2019 09:07:54;18.4;15.1
01.06.2019 09:14:56;18.4;15.2
01.06.2019 09:21:58;18.3;15.2
01.06.2019 09:29:00;18.3;15.2
01.06.2019 09:36:03;18.8;15.3
01.06.2019 09:43:06;19.3;15.3
01.06.2019 09:50:09;19.5;15.4
01.06.2019 09:57:12;19.2;15.4
01.06.2019 10:04:15;19.3;15.5
01.06.2019 10:11:16;19.4;15.5
01.06.2019 10:18:19;19.3;15.6
01.06.2019 10:25:23;19.0;15.6
01.06.2019 10:32:27;18.7;15.7
01.06.2019 10:39:28;18.4;15.8
01.06.2019 10:46:31;18.3;15.8
01.06.2019 10:53:33;18.3;15.8
01.06.2019 11:00:35;18.4;15.9
01.06.2019 11:07:38;18.5;15.9
01.06.2019 11:14:41;19.1;16.0
01.06.2019 11:21:43;19.8;16.0
01.06.2019 11:28:47;21.8;16.0
01.06.2019 11:35:49;24.0;16.1
01.06.2019 11:42:52;24.6;16.2
01.06.2019 11:49:55;24.8;16.3
01.06.2019 11:56:57;25.4;16.4
01.06.2019 12:03:59;25.4;16.5
01.06.2019 12:11:02;25.1;16.6
01.06.2019 12:18:04;24.6;16.7
01.06.2019 12:25:06;24.6;16.8
01.06.2019 12:32:09;24.9;16.9
01.06.2019 12:39:11;25.9;17.0
01.06.2019 12:46:13;27.0;17.2
01.06.2019 12:53:15;26.9;17.3
01.06.2019 13:00:18;26.7;17.5
01.06.2019 13:07:21;26.5;17.6
01.06.2019 13:14:23;25.9;17.7
01.06.2019 13:21:26;25.4;17.8
01.06.2019 13:28:31;24.7;17.9
01.06.2019 13:35:35;24.0;18.0
01.06.2019 13:42:37;23.4;18.1
01.06.2019 13:49:39;23.1;18.2
01.06.2019 13:56:43;23.1;18.2
01.06.2019 14:03:46;23.1;18.3
01.06.2019 14:10:48;23.0;18.3
01.06.2019 14:17:51;23.4;18.4
01.06.2019 14:24:53;23.2;18.4
01.06.2019 14:31:56;23.3;18.5
01.06.2019 14:39:00;24.6;18.6
01.06.2019 14:46:02;25.1;18.6
01.06.2019 14:53:05;24.7;18.7
01.06.2019 15:00:07;24.2;18.7
01.06.2019 15:07:10;23.7;18.8
01.06.2019 15:14:13;23.3;18.8
01.06.2019 15:21:16;23.2;18.9
01.06.2019 15:28:18;23.2;18.9
01.06.2019 15:35:20;23.5;19.0
01.06.2019 15:42:23;23.7;19.0
01.06.2019 15:49:26;23.7;19.0
01.06.2019 15:56:28;23.6;19.1
01.06.2019 16:03:31;23.4;19.1
01.06.2019 16:10:33;23.4;19.1
01.06.2019 16:17:34;23.5;19.2
01.06.2019 16:24:36;23.7;19.2
01.06.2019 16:31:37;23.5;19.2
01.06.2019 16:38:40;23.3;19.2
01.06.2019 16:45:41;23.1;19.3
01.06.2019 16:52:44;23.2;19.3
01.06.2019 16:59:45;23.2;19.3
01.06.2019 17:06:49;23.0;19.4
01.06.2019 17:13:50;22.8;19.4
01.06.2019 17:20:52;22.7;19.4
01.06.2019 17:27:56;22.6;19.5
01.06.2019 17:34:58;22.5;19.5
01.06.2019 17:42:00;22.3;19.5
01.06.2019 17:49:03;22.2;19.5
01.06.2019 17:56:06;22.0;19.6
01.06.2019 18:03:10;21.9;19.6
01.06.2019 18:10:13;21.7;19.6
01.06.2019 18:17:16;21.6;19.6
01.06.2019 18:24:17;21.5;19.6
01.06.2019 18:31:22;21.4;19.7
01.06.2019 18:38:24;21.2;19.7
01.06.2019 18:45:26;21.0;19.7
01.06.2019 18:52:28;20.9;19.7
01.06.2019 18:59:31;20.7;19.7
01.06.2019 19:06:34;20.3;19.7
01.06.2019 19:13:36;20.2;19.7
01.06.2019 19:20:40;20.0;19.7
01.06.2019 19:27:42;19.9;19.7
01.06.2019 19:34:44;19.8;19.7
01.06.2019 19:41:46;19.7;19.7
01.06.2019 19:48:50;19.7;19.7
01.06.2019 19:55:51;19.6;19.7
01.06.2019 20:02:54;19.5;19.7
01.06.2019 20:09:58;19.5;19.7
01.06.2019 20:17:00;19.5;19.7
01.06.2019 20:24:04;19.4;19.6
01.06.2019 20:31:08;19.2;19.6
01.06.2019 20:38:10;19.1;19.6
01.06.2019 20:45:12;19.0;19.6
01.06.2019 20:52:16;19.0;19.6
01.06.2019 20:59:18;18.9;19.5
01.06.2019 21:06:20;18.8;19.5
01.06.2019 21:13:22;18.8;19.5
01.06.2019 21:20:25;18.6;19.5
01.06.2019 21:27:26;18.5;19.4
01.06.2019 21:34:30;18.3;19.4
01.06.2019 21:41:32;18.1;19.3
01.06.2019 21:48:34;18.0;19.3
01.06.2019 21:55:38;17.9;19.3
01.06.2019 22:02:41;17.7;19.2
01.06.2019 22:09:43;17.6;19.2
01.06.2019 22:16:44;17.6;19.2
01.06.2019 22:23:47;17.5;19.1
01.06.2019 22:30:50;17.4;19.1
01.06.2019 22:37:53;17.3;19.0
01.06.2019 22:44:54;17.2;19.0
01.06.2019 22:51:58;17.1;19.0
01.06.2019 22:59:01;17.0;18.9
01.06.2019 23:06:03;16.8;18.9
01.06.2019 23:13:07;16.7;18.8
01.06.2019 23:20:09;16.7;18.8
01.06.2019 23:27:13;16.6;18.7
01.06.2019 23:34:22;16.6;18.7
01.06.2019 23:41:18;16.6;18.7
01.06.2019 23:48:20;16.7;18.6
01.06.2019 23:55:24;16.7;18.6
02.06.2019 00:02:27;16.7;18.6
02.06.2019 00:09:28;16.7;18.5
02.06.2019 00:16:31;16.7;18.5
02.06.2019 00:23:34;16.7;18.5
02.06.2019 00:30:38;16.7;18.4
02.06.2019 00:37:40;16.6;18.4
02.06.2019 00:44:44;16.5;18.4
02.06.2019 00:51:48;16.4;18.3
02.06.2019 00:58:51;16.3;18.3
02.06.2019 01:05:53;16.3;18.3
02.06.2019 01:12:55;16.2;18.3
02.06.2019 01:19:56;16.1;18.2
02.06.2019 01:27:00;16.1;18.2
02.06.2019 01:34:01;16.1;18.2
02.06.2019 01:41:03;16.1;18.2
02.06.2019 01:48:05;16.1;18.1
02.06.2019 01:55:08;16.1;18.1
02.06.2019 02:02:12;16.2;18.1
02.06.2019 02:09:15;16.2;18.1
02.06.2019 02:16:17;16.2;18.0
02.06.2019 02:23:18;16.2;18.0
02.06.2019 02:30:21;16.2;18.0
02.06.2019 02:37:24;16.3;18.0
02.06.2019 02:44:27;16.3;17.9
02.06.2019 02:51:29;16.2;17.9
02.06.2019 02:58:32;16.2;17.9
02.06.2019 03:05:35;16.2;17.9
02.06.2019 03:12:38;16.2;17.8
02.06.2019 03:19:41;16.2;17.8
02.06.2019 03:26:44;16.2;17.8
02.06.2019 03:33:45;16.2;17.8
02.06.2019 03:40:47;16.2;17.7
02.06.2019 03:47:50;16.1;17.7
02.06.2019 03:54:51;16.1;17.7
02.06.2019 04:01:55;16.1;17.6
02.06.2019 04:08:58;16.0;17.6
02.06.2019 04:16:01;16.0;17.6
02.06.2019 04:23:03;15.9;17.6
02.06.2019 04:30:06;15.9;17.5
02.06.2019 04:37:08;15.9;17.5
02.06.2019 04:44:10;15.8;17.5
