Timestamp;Temperature;Temperature Probe
01.05.2018 00:04:18;5.2;7.7
01.05.2018 00:11:22;5.1;7.6
01.05.2018 00:18:25;5.1;7.6
01.05.2018 00:25:27;5.0;7.5
01.05.2018 00:32:30;5.0;7.5
01.05.2018 00:39:33;5.0;7.4
01.05.2018 00:46:35;4.9;7.3
01.05.2018 00:53:40;4.9;7.3
01.05.2018 01:00:44;4.9;7.2
01.05.2018 01:07:47;4.9;7.2
01.05.2018 01:14:49;4.8;7.2
01.05.2018 01:21:52;4.8;7.1
01.05.2018 01:28:55;4.7;7.1
01.05.2018 01:35:59;4.6;7.0
01.05.2018 01:43:03;4.6;7.0
01.05.2018 01:50:05;4.5;6.9
01.05.2018 01:57:07;4.5;6.9
01.05.2018 02:04:10;4.5;6.8
01.05.2018 02:11:12;4.4;6.8
01.05.2018 02:18:15;4.4;6.7
01.05.2018 02:25:18;4.3;6.7
01.05.2018 02:32:20;4.3;6.6
01.05.2018 02:39:24;4.2;6.5
01.05.2018 02:46:27;4.0;6.4
01.05.2018 02:53:30;3.9;6.4
01.05.2018 03:00:35;3.8;6.3
01.05.2018 03:07:38;3.7;6.2
01.05.2018 03:14:39;3.5;6.1
01.05.2018 03:21:42;3.4;6.0
01.05.2018 03:28:45;3.2;5.9
01.05.2018 03:35:46;3.1;5.8
01.05.2018 03:42:49;3.0;5.7
01.05.2018 03:49:51;2.9;5.6
01.05.2018 03:56:52;2.8;5.5
01.05.2018 04:03:56;2.7;5.4
01.05.2018 04:10:59;2.6;5.3
01.05.2018 04:18:02;2.6;5.2
01.05.2018 04:25:05;2.5;5.1
01.05.2018 04:32:06;2.4;5.0
01.05.2018 04:39:09;2.4;5.0
01.05.2018 04:46:12;2.3;4.9
01.05.2018 04:53:13;2.2;4.8
01.05.2018 05:00:17;2.2;4.7
01.05.2018 05:07:18;2.2;4.7
01.05.2018 05:14:20;2.2;4.6
01.05.2018 05:21:22;2.3;4.5
01.05.2018 05:28:23;2.3;4.5
01.05.2018 05:35:26;2.4;4.5
01.05.2018 05:42:28;2.5;4.4
01.05.2018 05:49:30;2.7;4.4
01.05.2018 05:56:33;2.8;4.3
01.05.2018 06:03:36;3.0;4.3
01.05.2018 06:10:38;3.2;4.3
01.05.2018 06:17:41;3.4;4.3
01.05.2018 06:24:42;3.7;4.3
01.05.2018 06:31:44;3.9;4.3
01.05.2018 06:38:48;4.3;4.4
01.05.2018 06:45:49;6.0;4.4
01.05.2018 06:52:52;8.2;4.5
01.05.2018 06:59:54;10.1;4.7
01.05.2018 07:06:55;11.4;4.9
01.05.2018 07:13:57;11.2;5.1
01.05.2018 07:21:01;11.8;5.3
01.05.2018 07:28:03;12.3;5.6
01.05.2018 07:35:07;12.0;5.8
01.05.2018 07:42:10;12.1;5.9
01.05.2018 07:49:12;12.6;6.2
01.05.2018 07:56:13;12.6;6.4
01.05.2018 08:03:14;12.9;6.6
01.05.2018 08:10:17;12.1;6.7
01.05.2018 08:17:22;11.6;6.9
01.05.2018 08:24:24;11.4;7.0
01.05.2018 08:31:25;11.0;7.1
01.05.2018 08:38:28;10.6;7.2
01.05.2018 08:45:30;10.5;7.3
01.05.2018 08:52:33;11.0;7.4
01.05.2018 08:59:34;11.8;7.5
01.05.2018 09:06:38;11.7;7.6
01.05.2018 09:13:42;11.5;7.7
01.05.2018 09:20:44;11.5;7.8
01.05.2018 09:27:46;11.7;7.9
01.05.2018 09:34:51;12.3;8.1
01.05.2018 09:41:54;13.8;8.3
01.05.2018 09:48:55;17.9;8.6
01.05.2018 09:55:58;18.8;8.9
01.05.2018 10:02:59;19.6;9.3
01.05.2018 10:10:02;21.8;9.7
01.05.2018 10:17:03;23.4;10.1
01.05.2018 10:24:05;22.7;10.5
01.05.2018 10:31:07;23.8;10.8
01.05.2018 10:38:10;23.6;11.2
01.05.2018 10:45:12;23.6;11.5
01.05.2018 10:52:14;23.3;11.8
01.05.2018 10:59:18;22.4;12.0
01.05.2018 11:06:20;21.7;12.2
01.05.2018 11:13:23;21.8;12.3
01.05.2018 11:20:25;20.8;12.4
01.05.2018 11:27:27;20.1;12.6
01.05.2018 11:34:29;18.8;12.6
01.05.2018 11:41:33;18.3;12.6
01.05.2018 11:48:36;17.6;12.7
01.05.2018 11:55:39;16.9;12.7
01.05.2018 12:02:41;16.2;12.6
01.05.2018 12:09:43;15.8;12.6
01.05.2018 12:16:45;15.8;12.6
01.05.2018 12:23:49;15.9;12.6
01.05.2018 12:30:50;16.9;12.7
01.05.2018 12:37:54;17.3;12.8
01.05.2018 12:44:56;19.7;13.0
01.05.2018 12:51:58;20.7;13.3
01.05.2018 12:59:01;20.2;13.6
01.05.2018 13:06:03;20.9;13.8
01.05.2018 13:13:05;20.6;14.0
01.05.2018 13:20:08;20.4;14.2
01.05.2018 13:27:09;20.3;14.4
01.05.2018 13:34:11;19.9;14.5
01.05.2018 13:41:14;19.0;14.5
01.05.2018 13:48:17;18.5;14.5
01.05.2018 13:55:20;19.4;14.6
01.05.2018 14:02:24;18.9;14.7
01.05.2018 14:09:27;18.2;14.7
01.05.2018 14:16:28;18.5;14.7
01.05.2018 14:23:31;18.4;14.7
01.05.2018 14:30:35;18.2;14.8
01.05.2018 14:37:38;17.7;14.7
01.05.2018 14:44:40;17.1;14.7
01.05.2018 14:51:42;17.1;14.7
01.05.2018 14:58:45;17.1;14.7
01.05.2018 15:05:46;17.4;14.6
01.05.2018 15:12:50;16.9;14.6
01.05.2018 15:19:53;16.2;14.5
01.05.2018 15:26:55;15.5;14.4
01.05.2018 15:33:56;15.1;14.3
01.05.2018 15:40:58;15.0;14.2
01.05.2018 15:48:01;15.0;14.1
01.05.2018 15:55:04;14.7;14.0
01.05.2018 16:02:05;14.4;14.0
01.05.2018 16:09:09;14.1;13.9
01.05.2018 16:16:11;13.9;13.8
01.05.2018 16:23:15;13.7;13.7
01.05.2018 16:30:18;13.6;13.6
01.05.2018 16:37:20;13.5;13.5
01.05.2018 16:44:21;13.4;13.4
01.05.2018 16:51:25;13.5;13.4
01.05.2018 16:58:28;13.4;13.3
01.05.2018 17:05:31;13.2;13.2
01.05.2018 17:12:32;13.0;13.2
01.05.2018 17:19:33;13.0;13.1
01.05.2018 17:26:37;12.9;13.0
01.05.2018 17:33:40;12.8;13.0
01.05.2018 17:40:43;12.6;12.9
01.05.2018 17:47:46;12.5;12.8
01.05.2018 17:54:50;12.4;12.8
01.05.2018 18:01:53;12.4;12.7
01.05.2018 18:08:56;12.4;12.6
01.05.2018 18:15:58;12.4;12.6
01.05.2018 18:23:02;12.4;12.5
01.05.2018 18:30:05;12.3;12.5
01.05.2018 18:37:06;12.2;12.5
01.05.2018 18:44:10;12.1;12.4
01.05.2018 18:51:13;11.8;12.3
01.05.2018 18:58:15;11.6;12.3
01.05.2018 19:05:19;11.4;12.2
01.05.2018 19:12:20;11.2;12.1
01.05.2018 19:19:23;11.0;12.0
01.05.2018 19:26:25;10.9;11.9
01.05.2018 19:33:28;10.7;11.8
01.05.2018 19:40:29;10.6;11.8
01.05.2018 19:47:32;10.5;11.7
01.05.2018 19:54:35;10.5;11.6
01.05.2018 20:01:37;10.4;11.5
01.05.2018 20:08:38;10.3;11.5
01.05.2018 20:15:40;10.2;11.4
01.05.2018 20:22:44;10.1;11.3
01.05.2018 20:29:47;9.9;11.3
01.05.2018 20:36:51;9.7;11.2
01.05.2018 20:43:54;9.5;11.1
01.05.2018 20:50:57;9.3;11.0
01.05.2018 20:58:00;9.2;10.9
01.05.2018 21:05:02;9.1;10.9
01.05.2018 21:12:06;9.1;10.8
01.05.2018 21:19:07;9.0;10.7
01.05.2018 21:26:11;9.0;10.6
01.05.2018 21:33:15;8.9;10.6
01.05.2018 21:40:18;8.8;10.5
01.05.2018 21:47:20;8.8;10.4
01.05.2018 21:54:22;8.7;10.4
